8102,4/27/2010 20:08,1,1,1,0
6068,4/27/2010 21:08,1,1,1,0
9016,4/28/2010 7:59,1,0,1,0
6071,4/28/2010 8:14,1,0,1,0
9104,4/28/2010 8:21,1,0,1,0
2052,4/28/2010 8:34,1,0,1,0
6082,4/28/2010 8:35,1,0,1,0
6083,4/28/2010 8:35,1,0,1,0
8094,4/28/2010 8:35,1,0,1,0
9110,4/28/2010 8:37,1,0,1,0
9111,4/28/2010 8:39,1,0,1,0
6081,4/28/2010 8:39,1,0,1,0
8098,4/28/2010 8:41,1,0,1,0
29,4/28/2010 8:42,1,0,1,0
6075,4/28/2010 8:42,1,0,1,0
9014,4/28/2010 8:44,1,0,1,0
27,4/28/2010 8:49,1,0,1,0
6080,4/28/2010 8:52,1,0,1,0
9105,4/28/2010 8:53,1,0,1,0
8101,4/28/2010 8:55,1,0,1,0
9109,4/28/2010 9:00,1,0,1,0
5066,4/28/2010 9:01,1,0,1,0
9103,4/28/2010 9:10,1,0,1,0
20,4/28/2010 9:15,1,0,1,0
8098,4/28/2010 9:28,1,1,1,0
6068,4/28/2010 9:43,1,0,1,0
8102,4/28/2010 9:58,1,0,1,0
9016,4/28/2010 11:07,1,2,1,0
9016,4/28/2010 11:59,1,3,1,0
9014,4/28/2010 12:05,1,2,1,0
6082,4/28/2010 12:07,1,2,1,0
8094,4/28/2010 12:07,1,2,1,0
8101,4/28/2010 12:11,1,2,1,0
2052,4/28/2010 12:11,1,2,1,0
20,4/28/2010 12:20,1,2,1,0
27,4/28/2010 12:21,1,2,1,0
6068,4/28/2010 12:21,1,0,1,0
6068,4/28/2010 12:21,1,2,1,0
6081,4/28/2010 12:21,1,2,1,0
8102,4/28/2010 12:21,1,2,1,0
9111,4/28/2010 12:21,1,2,1,0
6083,4/28/2010 12:21,1,2,1,0
2052,4/28/2010 12:29,1,3,1,0
9014,4/28/2010 12:33,1,3,1,0
9111,4/28/2010 12:51,1,3,1,0
6083,4/28/2010 12:52,1,3,1,0
27,4/28/2010 12:52,1,3,1,0
20,4/28/2010 12:53,1,3,1,0
6081,4/28/2010 12:53,1,3,1,0
8102,4/28/2010 12:54,1,3,1,0
6068,4/28/2010 12:55,1,3,1,0
6082,4/28/2010 12:55,1,3,1,0
8094,4/28/2010 12:55,1,3,1,0
8101,4/28/2010 13:00,1,3,1,0
9112,4/28/2010 15:04,1,0,1,0
9112,4/28/2010 17:20,1,0,1,0
9112,4/28/2010 17:40,1,0,1,0
9110,4/28/2010 18:04,1,1,1,0
29,4/28/2010 18:04,1,1,1,0
9105,4/28/2010 18:05,1,0,1,0
9109,4/28/2010 18:14,1,1,1,0
9104,4/28/2010 18:14,1,0,1,0
9104,4/28/2010 18:14,1,1,1,0
9111,4/28/2010 18:14,1,1,1,0
8101,4/28/2010 18:15,1,1,1,0
6082,4/28/2010 18:27,1,1,1,0
8094,4/28/2010 18:27,1,1,1,0
6083,4/28/2010 18:27,1,1,1,0
2052,4/28/2010 18:27,1,1,1,0
27,4/28/2010 18:29,1,1,1,0
20,4/28/2010 18:30,1,1,1,0
6081,4/28/2010 19:02,1,1,1,0
7086,4/28/2010 19:20,1,0,1,0
7086,4/28/2010 19:20,1,1,1,0
5066,4/28/2010 19:24,1,1,1,0
6068,4/28/2010 19:49,1,1,1,0
8102,4/28/2010 19:50,1,1,1,0
9016,4/29/2010 8:07,1,0,1,0
6075,4/29/2010 8:13,1,0,1,0
6071,4/29/2010 8:17,1,0,1,0
9104,4/29/2010 8:29,1,0,1,0
9110,4/29/2010 8:29,1,0,1,0
29,4/29/2010 8:33,1,0,1,0
9111,4/29/2010 8:37,1,0,1,0
6082,4/29/2010 8:41,1,0,1,0
9112,4/29/2010 8:42,1,0,1,0
9014,4/29/2010 8:42,1,0,1,0
6081,4/29/2010 8:44,1,0,1,0
6083,4/29/2010 8:44,1,0,1,0
8094,4/29/2010 8:44,1,0,1,0
6080,4/29/2010 8:47,1,0,1,0
9109,4/29/2010 8:48,1,0,1,0
7086,4/29/2010 8:50,1,0,1,0
2052,4/29/2010 8:51,1,0,1,0
8098,4/29/2010 8:54,1,0,1,0
8101,4/29/2010 8:54,1,0,1,0
27,4/29/2010 8:54,1,0,1,0
9105,4/29/2010 8:58,1,0,1,0
5067,4/29/2010 8:58,1,0,1,0
20,4/29/2010 8:58,1,0,1,0
21,4/29/2010 9:11,1,0,1,0
9103,4/29/2010 9:11,1,0,1,0
6083,4/29/2010 9:55,1,1,1,0
21,4/29/2010 9:55,1,0,1,0
21,4/29/2010 9:55,1,1,1,0
6068,4/29/2010 10:01,1,0,1,0
8102,4/29/2010 10:30,1,0,1,0
9112,4/29/2010 10:40,1,2,1,0
9112,4/29/2010 10:48,1,3,1,0
9016,4/29/2010 11:03,1,2,1,0
9016,4/29/2010 11:52,1,3,1,0
9112,4/29/2010 12:06,1,2,1,0
8098,4/29/2010 12:06,1,2,1,0
8101,4/29/2010 12:06,1,2,1,0
20,4/29/2010 12:09,1,2,1,0
27,4/29/2010 12:09,1,2,1,0
6068,4/29/2010 12:13,1,2,1,0
6081,4/29/2010 12:13,1,2,1,0
6082,4/29/2010 12:14,1,2,1,0
8094,4/29/2010 12:15,1,2,1,0
9111,4/29/2010 12:17,1,2,1,0
6083,4/29/2010 12:21,1,0,1,0
6083,4/29/2010 12:22,1,2,1,0
5066,4/29/2010 12:24,1,0,1,0
9112,4/29/2010 12:37,1,3,1,0
6082,4/29/2010 12:40,1,3,1,0
8094,4/29/2010 12:40,1,3,1,0
9111,4/29/2010 12:40,1,3,1,0
6083,4/29/2010 12:45,1,3,1,0
6068,4/29/2010 12:45,1,3,1,0
6081,4/29/2010 12:45,1,0,1,0
27,4/29/2010 12:58,1,3,1,0
20,4/29/2010 12:58,1,3,1,0
21,4/29/2010 12:58,1,3,1,0
8101,4/29/2010 13:01,1,3,1,0
8098,4/29/2010 13:01,1,3,1,0
6075,4/29/2010 13:16,1,1,1,0
6080,4/29/2010 13:55,1,1,1,0
5067,4/29/2010 14:29,1,1,1,0
6075,4/29/2010 14:33,1,0,1,0
2052,4/29/2010 14:46,1,1,1,0
9112,4/29/2010 14:53,1,1,1,0
5066,4/29/2010 15:03,1,1,1,0
21,4/29/2010 15:04,1,1,1,0
6068,4/29/2010 17:12,1,2,1,0
8094,4/29/2010 17:12,1,2,1,0
6075,4/29/2010 17:37,1,1,1,0
9110,4/29/2010 17:37,1,0,1,0
8094,4/29/2010 17:39,1,0,1,0
6068,4/29/2010 17:39,1,3,1,0
8094,4/29/2010 17:39,1,3,1,0
9016,4/29/2010 17:40,1,1,1,0
9014,4/29/2010 17:40,1,1,1,0
29,4/29/2010 17:41,1,1,1,0
6071,4/29/2010 17:42,1,1,1,0
9103,4/29/2010 17:57,1,1,1,0
9104,4/29/2010 18:00,1,0,1,0
9109,4/29/2010 18:01,1,1,1,0
9105,4/29/2010 18:02,1,1,1,0
20,4/29/2010 18:05,1,1,1,0
6083,4/29/2010 18:05,1,1,1,0
8094,4/29/2010 18:05,1,1,1,0
6082,4/29/2010 18:05,1,1,1,0
8101,4/29/2010 18:06,1,1,1,0
27,4/29/2010 18:06,1,1,1,0
8098,4/29/2010 18:07,1,1,1,0
7086,4/29/2010 18:18,1,1,1,0
9014,4/29/2010 18:18,1,1,1,0
9111,4/29/2010 18:20,1,1,1,0
6081,4/29/2010 19:02,1,1,1,0
6068,4/29/2010 19:15,1,1,1,0
8102,4/29/2010 20:27,1,0,1,0
8102,4/29/2010 20:27,1,1,1,0
9016,4/30/2010 8:11,1,0,1,0
9104,4/30/2010 8:17,1,0,1,0
6071,4/30/2010 8:18,1,0,1,0
6075,4/30/2010 8:19,1,0,1,0
8098,4/30/2010 8:33,1,0,1,0
9111,4/30/2010 8:40,1,0,1,0
9109,4/30/2010 8:43,1,0,1,0
8094,4/30/2010 8:43,1,0,1,0
6082,4/30/2010 8:45,1,0,1,0
6081,4/30/2010 8:45,1,0,1,0
29,4/30/2010 8:45,1,0,1,0
8101,4/30/2010 8:49,1,0,1,0
27,4/30/2010 8:49,1,0,1,0
9103,4/30/2010 8:58,1,0,1,0
5066,4/30/2010 9:01,1,0,1,0
5066,4/30/2010 9:01,1,0,1,0
2052,4/30/2010 9:02,1,0,1,0
6080,4/30/2010 9:04,1,0,1,0
20,4/30/2010 9:04,1,0,1,0
21,4/30/2010 9:07,1,0,1,0
8102,4/30/2010 9:49,1,0,1,0
6068,4/30/2010 10:02,1,0,1,0
6083,4/30/2010 10:38,1,0,1,0
9016,4/30/2010 11:32,1,2,1,0
9016,4/30/2010 12:02,1,3,1,0
2052,4/30/2010 12:16,1,1,1,0
6081,4/30/2010 12:19,1,2,1,0
8094,4/30/2010 12:20,1,2,1,0
20,4/30/2010 12:20,1,2,1,0
6083,4/30/2010 12:20,1,2,1,0
8101,4/30/2010 12:21,1,2,1,0
6082,4/30/2010 12:21,1,2,1,0
27,4/30/2010 12:26,1,2,1,0
21,4/30/2010 12:27,1,2,1,0
6082,4/30/2010 12:58,1,3,1,0
6075,4/30/2010 12:58,1,1,1,0
8101,4/30/2010 12:58,1,3,1,0
6081,4/30/2010 12:58,1,3,1,0
6083,4/30/2010 12:59,1,3,1,0
8094,4/30/2010 13:00,1,3,1,0
27,4/30/2010 13:04,1,3,1,0
21,4/30/2010 13:04,1,3,1,0
6068,4/30/2010 13:05,1,3,1,0
20,4/30/2010 13:05,1,3,1,0
2052,4/30/2010 13:25,1,0,1,0
6080,4/30/2010 13:53,1,1,1,0
9105,4/30/2010 14:07,1,0,1,0
5067,4/30/2010 14:23,1,0,1,0
9112,4/30/2010 16:04,1,0,1,0
9104,4/30/2010 17:43,1,1,1,0
9103,4/30/2010 17:45,1,1,1,0
9109,4/30/2010 17:45,1,1,1,0
5067,4/30/2010 17:49,1,1,1,0
6081,4/30/2010 17:49,1,1,1,0
9110,4/30/2010 17:50,1,1,1,0
9105,4/30/2010 17:57,1,1,1,0
9016,4/30/2010 17:58,1,1,1,0
9111,4/30/2010 18:18,1,1,1,0
21,4/30/2010 18:21,1,1,1,0
5066,4/30/2010 18:29,1,1,1,0
27,4/30/2010 18:34,1,1,1,0
6082,4/30/2010 18:41,1,1,1,0
6083,4/30/2010 18:41,1,1,1,0
8094,4/30/2010 18:41,1,1,1,0
20,4/30/2010 18:41,1,1,1,0
29,4/30/2010 19:06,1,5,1,0
8102,4/30/2010 19:11,1,1,1,0
8101,4/30/2010 19:19,1,1,1,0
8098,4/30/2010 19:19,1,1,1,0
2052,4/30/2010 20:26,1,2,1,0
6068,4/30/2010 20:53,1,1,1,0
27,5/1/2010 8:09,1,0,1,0
6075,5/1/2010 8:09,1,0,1,0
29,5/1/2010 8:24,1,0,1,0
6071,5/1/2010 8:32,1,0,1,0
9104,5/1/2010 8:33,1,0,1,0
6082,5/1/2010 8:39,1,0,1,0
20,5/1/2010 8:39,1,0,1,0
9109,5/1/2010 8:47,1,0,1,0
6077,5/1/2010 8:47,1,0,1,0
6077,5/1/2010 8:47,1,0,1,0
8098,5/1/2010 8:53,1,0,1,0
8101,5/1/2010 8:53,1,0,1,0
9106,5/1/2010 8:55,1,0,1,0
9106,5/1/2010 8:55,1,0,1,0
6080,5/1/2010 8:56,1,0,1,0
9105,5/1/2010 8:56,1,0,1,0
2052,5/1/2010 9:01,1,0,1,0
9111,5/1/2010 9:01,1,0,1,0
6081,5/1/2010 9:01,1,0,1,0
21,5/1/2010 9:08,1,0,1,0
5066,5/1/2010 9:09,1,0,1,0
6068,5/1/2010 10:11,1,0,1,0
8102,5/1/2010 10:11,1,0,1,0
29,5/1/2010 13:09,1,1,1,0
21,5/1/2010 13:16,1,1,1,0
6080,5/1/2010 13:16,1,1,1,0
21,5/1/2010 13:16,1,1,1,0
6081,5/1/2010 13:17,1,1,1,0
9111,5/1/2010 13:18,1,1,1,0
9105,5/1/2010 13:18,1,0,1,0
6071,5/1/2010 13:19,1,1,1,0
5066,5/1/2010 13:20,1,1,1,0
8101,5/1/2010 13:20,1,1,1,0
8098,5/1/2010 13:20,1,1,1,0
6077,5/1/2010 13:24,1,1,1,0
7086,5/1/2010 13:24,1,0,1,0
7086,5/1/2010 13:24,1,1,1,0
6082,5/1/2010 13:24,1,1,1,0
20,5/1/2010 13:25,1,1,1,0
8102,5/1/2010 14:25,1,1,1,0
9104,5/1/2010 14:52,1,0,1,0
9106,5/1/2010 14:53,1,1,1,0
27,5/1/2010 14:53,1,1,1,0
6068,5/1/2010 14:54,1,1,1,0
9016,5/4/2010 8:12,1,0,1,0
9104,5/4/2010 8:14,1,0,1,0
9109,5/4/2010 8:26,1,0,1,0
29,5/4/2010 8:29,1,0,1,0
20,5/4/2010 8:34,1,0,1,0
6081,5/4/2010 8:36,1,0,1,0
9110,5/4/2010 8:37,1,0,1,0
8098,5/4/2010 8:42,1,0,1,0
8101,5/4/2010 8:43,1,0,1,0
27,5/4/2010 8:43,1,0,1,0
7086,5/4/2010 8:54,1,0,1,0
2052,5/4/2010 8:57,1,0,1,0
8094,5/4/2010 8:57,1,0,1,0
6083,5/4/2010 8:57,1,0,1,0
9014,5/4/2010 9:00,1,0,1,0
9112,5/4/2010 9:10,1,0,1,0
21,5/4/2010 9:32,1,0,1,0
6083,5/4/2010 9:40,1,1,1,0
6068,5/4/2010 9:43,1,0,1,0
8102,5/4/2010 10:19,1,0,1,0
9016,5/4/2010 11:05,1,2,1,0
6080,5/4/2010 11:30,1,0,1,0
9016,5/4/2010 12:01,1,3,1,0
9111,5/4/2010 12:10,1,0,1,0
